mean,p_10,p_90,std,sobol_first_eta0,sobol_first_kappa0,sobol_first_eta_nuc,sobol_first_kappa_nuc,sobol_first_mylambda,sobol_first_k12,sobol_total_eta0,sobol_total_kappa0,sobol_total_eta_nuc,sobol_total_kappa_nuc,sobol_total_mylambda,sobol_total_k12
9786240.523766896,7813401.0493453145,12394502.036899209,2647108.7486807005,0.004186432635974326,0.023991942535361337,0.00939641837665946,0.2550373562200033,0.0047023877500337085,0.0684897781897179,0.23639149606667426,0.3460491125421573,0.21380517699198848,0.5825602652438799,0.2108388106179288,0.3407195323790549
9802465.35298672,7829529.277443051,12391060.65783289,2645727.358873459,0.004267227248685747,0.02495407890684834,0.009758445501753974,0.25752515794591985,0.004637286118722327,0.0673054287069063,0.23425436396101462,0.34405273459046465,0.20905793633408673,0.5839231135007829,0.211450548818007,0.3389104849870918
9724049.782047933,7766033.793585777,12331529.489380956,2638691.95055345,0.0038153012466170333,0.02594253059623772,0.009634856172777963,0.25677032783735815,0.004275675658664509,0.06697526487773446,0.2312056296987837,0.3472063738047587,0.21294837100922628,0.5828786456037626,0.20692724159478587,0.34152355617567504
9728836.06145849,7780034.214029074,12304119.82057029,2625317.6949338685,0.00409641832700979,0.02480284997884469,0.010180048776655976,0.2539146548179756,0.0038302622799169577,0.06805038835118174,0.2329988490080377,0.3461336060891982,0.21548590175108578,0.5789547736068434,0.21083452908763467,0.34199169255817957
9653961.30296577,7713339.630631089,12225101.629113674,2611590.8021666124,0.0033873467156083294,0.02536831188643944,0.010818972388423755,0.2525702190352556,0.0038843590038929853,0.06706230530458555,0.23606274542100159,0.3462923697448439,0.21607173420437414,0.5777332564872844,0.21219542755946785,0.3403219095606702
9710618.764708346,7769101.073405981,12290202.660689712,2620226.29536174,0.003303063243274787,0.025181010332530784,0.011453830935862032,0.25149449366858173,0.003654585780104371,0.06447506275013633,0.24001657720886116,0.3452918223379885,0.2215451321743237,0.5752491492222781,0.2165262038995623,0.33920311026334443
9662025.46270378,7747578.851365507,12225496.510796458,2609164.3262062655,0.0035713775823141493,0.026547358637917195,0.011436780013573372,0.2507446723211447,0.003639562894364625,0.06533055694340076,0.24104234378615536,0.3476651063081402,0.21344308543515425,0.5771155155133089,0.21375548291362004,0.3384813839394583
9629287.871752864,7698475.779606819,12191696.452582687,2618799.1211970784,0.003103664406860716,0.02612131219083585,0.011466800918043649,0.24676159408959822,0.0035837178522761387,0.06418171012449386,0.24177528597940615,0.34960937137715836,0.21961098697786832,0.5725695243120852,0.2168724069242781,0.3416035283756709
9706097.157283375,7761223.032928735,12284400.395647824,2626407.936562714,0.0032381216997851,0.027193921113063093,0.012108291899689618,0.24596501379958352,0.0036637752768551475,0.06325440953307171,0.2443344708217548,0.3481880222312052,0.2244309965501608,0.5671603701546499,0.22038819127377368,0.34029742986893685
9679812.671750486,7748832.660629749,12232390.46879834,2606550.6790350717,0.003156913187254241,0.02613283492864115,0.01199962843394281,0.2501825062712001,0.0033210669281806015,0.06384595055326195,0.24121196122913033,0.34272942577089577,0.22492852456759277,0.5712216381928785,0.21756469939926515,0.3424251797555968
9669839.64723645,7720093.677978218,12217860.969547391,2607121.2762531633,0.0027804684843231973,0.02492597883629832,0.012720739341828538,0.2520373613542396,0.003130706298952397,0.06315920949987824,0.24373032365855923,0.33504444615219475,0.22573009909961597,0.5713516957942807,0.21927060821483485,0.3427074466786457
9684138.346924774,7749151.489180744,12234397.017532676,2623327.2157983,0.0030834324838604986,0.026644617350692484,0.011973246562907781,0.2444915478097294,0.003049163817311989,0.06285569596871951,0.25013494584575136,0.34724952790968355,0.2246840096027747,0.5626882984025539,0.22076585407323532,0.3463935414124629
9587406.347255684,7645147.148172021,12108067.8971349,2603251.010288381,0.0025595663224891,0.027648961953000716,0.01314686581967137,0.24509620241364705,0.003019266356281651,0.06014218782617289,0.24828426444496332,0.34316867701956294,0.22342759165844772,0.5663668621069505,0.22334421571317398,0.3442709824760469
9569926.217790691,7643708.030132979,12080899.427892148,2597808.3600048507,0.002061777714220762,0.02758690058863754,0.012098638180196552,0.24144080382481325,0.0031004329620128784,0.05967900102834006,0.24728203397973206,0.34622330815821645,0.22520032209260432,0.5616261311707256,0.22605654808128514,0.3486711145698384
9567177.535931353,7641838.663555041,12065911.436217695,2593403.7514945986,0.001735432608067896,0.02777644463550967,0.011560088672688122,0.24078759250939488,0.0032555974983797496,0.058586793102625795,0.24386634482955313,0.34592672783434997,0.22491778471451662,0.5656776033988646,0.2284788814805357,0.3498125423323358
9595902.925240481,7659701.046395123,12097397.687475294,2612527.788939012,0.001784763315132203,0.028184275625395317,0.01158040852027488,0.23494845813557602,0.003181671224199774,0.0580535922045264,0.2507245686584884,0.34916221788157764,0.2257610336446226,0.5614238454965914,0.22754520650664684,0.35360553962721725
9589404.997695046,7656799.185456872,12049216.16605404,2593722.9246091186,0.0017761700433591994,0.027269013446161637,0.012048738919862877,0.23188480747593934,0.0031726506134240433,0.057820301725142145,0.2508888716392493,0.3431111039100433,0.2305598403653102,0.5656189732270352,0.2289217525935136,0.3570864059215028
9536987.189314265,7606269.461914837,12004278.42666611,2588013.746989506,0.0015267438903976338,0.02856185015996383,0.012779363439341886,0.23334136848938405,0.0033242682300846805,0.05775532737953953,0.24810860080712577,0.34272847118197813,0.22891614949164574,0.56407921259221,0.2315101339930291,0.35418653865453287
9566120.029156191,7632720.638761789,12005147.01205045,2592521.3913971507,0.0014402208283077493,0.027301195920188127,0.012059085432786106,0.2273310455599085,0.003164126861680005,0.05717718748089859,0.25112108266262434,0.3434037743711915,0.233437294858147,0.5586401934335349,0.23701676985773135,0.35868817888734866
9633928.578641737,7693692.800876573,12095061.208864778,2611437.8030867106,0.0012701286781615635,0.028707799529370734,0.01183585761741218,0.2242484020083587,0.003270483266401665,0.05630478743964834,0.2515960768433185,0.34680242827945174,0.23510601424294256,0.5615047042209267,0.23362521045192472,0.3606696905023281
9572252.47145662,7647135.312453896,12030416.917688437,2597379.7691446245,0.0013471373694489404,0.02839937203513837,0.012414795034475672,0.22468062785512993,0.0033478436215700425,0.05499660019451113,0.2513805048065334,0.34585383885677806,0.23402017018638202,0.560908921908644,0.23867873849802507,0.3592551423396895
9528440.423379498,7614673.510514215,11978759.955414891,2587115.602672897,0.0009931196446314133,0.028432122813242706,0.012253151008732316,0.2214988620399386,0.0033677422920562676,0.05474369092313862,0.2516483067433314,0.347782891965481,0.2381723937083577,0.556497221950182,0.23942030207945922,0.3620476062149719
9578455.453566283,7652635.968896061,12041866.65884775,2594690.4652092517,0.0008525028082674547,0.028824896160221013,0.012337524357216096,0.22240878402589925,0.003236516685645877,0.054503801182979275,0.24906992201128159,0.3447336262049296,0.23257305632321193,0.5623808721078035,0.23838846696408242,0.3633143203346071
9523252.378650557,7611413.142714262,11941809.70034729,2580691.2835287834,0.0007571418145978087,0.02863226792903962,0.012697453979813741,0.22223830425685426,0.0033141777997819253,0.05399638683887457,0.24663641013335752,0.34277265778872185,0.23424668222252737,0.5652107107206855,0.2410493305055178,0.36441075031367537
9543957.842663327,7607992.176033944,11977911.385338023,2578562.309517705,0.0006629794188737331,0.02732025957978527,0.013523923137549678,0.2225624754434792,0.0031323420579585557,0.05361839860646826,0.24535451875967643,0.33855190198263446,0.2381620071355991,0.5640102141419332,0.2416898163649972,0.364009772254297
9594145.591861472,7651791.941063359,12029279.72654593,2596190.767706132,0.0005478023473979843,0.027680809813381117,0.012767700429703734,0.22062297629967012,0.003477824833357663,0.05303663700914276,0.24439514042791308,0.3423880599300492,0.2361578332123159,0.5657546596533688,0.24872822028380753,0.3633923040576959
9542466.095704623,7622486.832159571,11962986.755252607,2571486.542135034,0.0006112257160535205,0.028702239583170832,0.012736344749953608,0.2216842047905958,0.003349707953357772,0.05258937374477322,0.23922002307205395,0.3435909403749989,0.2408950652737028,0.5626651597953086,0.24638127571443308,0.36570769911479295
9532046.413407775,7620963.622147173,11931778.143125296,2569633.9412886943,0.0006920231078085369,0.027915427010744103,0.012728746261477008,0.22198403665440092,0.003194071026774844,0.05189188065569195,0.23688339422509472,0.3384139919204386,0.23636501027079768,0.5698318184319987,0.24472834606802035,0.37049039853533283
9519523.83160797,7609050.599821761,11922103.738192618,2560032.7685131985,0.000599379232408106,0.02796171722997056,0.012986687696472158,0.2164211855671107,0.0034560029449501213,0.051965343417502606,0.24277898477131876,0.34316782395683904,0.24271280345419455,0.5627145724315942,0.25145292456837,0.3674048883403429
9477608.104999099,7555182.397386938,11887998.389948271,2568564.077290817,0.0006014439432938485,0.027243481965031853,0.013003003555241536,0.21768779876413433,0.0031336270095472427,0.05057539987021594,0.24082995248786718,0.3390140259938254,0.24871669305555805,0.5629132741021571,0.25233206804128516,0.3684384907321426
9471686.672518166,7554211.054994695,11863840.539935648,2576481.662946691,0.000612337954291437,0.026185141039482333,0.013453577681184718,0.21494182095370185,0.0031813888045883303,0.0504035507464042,0.24057411228222245,0.34081870095132943,0.25082327764550827,0.558528190819368,0.25505829261840796,0.36999854568496765
9510268.589724947,7557110.215453047,11933792.689478897,2579992.765518547,0.0006103544523814295,0.023441499602587793,0.014675929230443622,0.2180940886101722,0.003186332993016473,0.05102981181881878,0.23756841836462594,0.3339691003971909,0.2530255873168325,0.5623416612506389,0.2565058266257398,0.3672618437905851
9485643.718903713,7544845.183459111,11882298.800203219,2568449.4917554394,0.0005688267555584519,0.022915098921407074,0.01446238022329503,0.21656956397504928,0.0031556297746841563,0.049951492066984536,0.23684856613024394,0.33497437968854415,0.2552843375634399,0.5619305177002164,0.259718629826851,0.36796015803370463
9589404.614523012,7641996.9637485,12014531.766481131,2570573.324377019,0.0005708641230494171,0.021554522297178216,0.014662196145186206,0.21846403614328636,0.002949128740019148,0.05144747663678269,0.23523471669305868,0.33376280152879606,0.2544643585849057,0.5603974378507821,0.2593478281275538,0.3701578670555772
9546231.06593095,7586918.182035342,11958427.784287319,2570344.185446206,0.000603551818031155,0.02237102643806695,0.014617147100354364,0.21623524687428303,0.0028573780857048844,0.04909694178219609,0.2371208458346574,0.3318264066099784,0.25659293216474316,0.5630012564365761,0.2613282440301114,0.37196415016502793
9547092.989090007,7620275.497326128,11928270.188626759,2546176.9219343173,0.0007075047572269336,0.020814099994735016,0.014602703180484252,0.21549078650385942,0.002789614475565304,0.05037193264875816,0.23577828922411811,0.32950535966158717,0.2543134689786364,0.5644796527019011,0.263595031620632,0.3716375769673212
9442661.695035147,7529166.6074207425,11802356.062670816,2529113.6752476743,0.0007273814548725968,0.022180921118199068,0.015032864462296491,0.21384741838834267,0.0028166136596988246,0.05069359226303852,0.234533022940887,0.3343086400693234,0.2520799097827329,0.5633235139960665,0.26097773755436904,0.3730871818254162
9462234.7428797,7548716.355434399,11833979.635934489,2525478.239959951,0.0009073707355103842,0.020605947096593694,0.01547915409214148,0.2153555946990884,0.002556357840415625,0.050731231204421696,0.23351783563995115,0.33120119955971467,0.25392623903420214,0.5626446795160394,0.26037796414911324,0.3730768076002225
9412500.659850067,7503479.743827896,11760649.598178715,2516941.984649827,0.0007750854164818324,0.019023748971576666,0.01598931069057567,0.21667628887375928,0.002433713582014905,0.05044042409303512,0.23166460782690543,0.32971860472623415,0.2573460861659179,0.5633517031492442,0.26159737444137326,0.37324776181384156
9359841.324137658,7451521.336150802,11699112.435926137,2504541.9198670266,0.000968895723847974,0.019593588552077244,0.017009579537814748,0.21915641371710906,0.0025491316881998496,0.0511288220073953,0.22838886064664918,0.32472191434492986,0.25799985494243655,0.5625306948437065,0.2613971180418386,0.37244217672350466
9373537.739773888,7463666.883448271,11728529.139688065,2507593.1504555303,0.0007683322043399657,0.020552389504183484,0.016382675908617955,0.21927279019296814,0.0024842887106904044,0.05101015649097564,0.22654636500966918,0.33073094302416606,0.2565490264763325,0.5651490884885789,0.25640138252883654,0.3745150963765108
9404422.200726062,7511488.542402237,11752389.804586545,2514870.52527067,0.0009657635872784972,0.019243724585253308,0.01675992484689824,0.2182811879988039,0.00241565086399968,0.05035951692708737,0.2318874416844905,0.3300390880967153,0.2612443867719725,0.5630639413249655,0.25309987391380195,0.3715072332673
9407291.802369649,7500048.951732429,11753193.056082841,2517526.1691892194,0.0010086008594282511,0.01973958201676738,0.016309963736561454,0.21620871106200037,0.0024210887440875755,0.05029609990458999,0.2297102417905207,0.32889608236357926,0.25816554797516084,0.5631395096182884,0.2579899246030494,0.3768146989127595
9448797.855279693,7532387.271743555,11802888.837936789,2511604.7293094164,0.0010872020648326499,0.02062981878885868,0.017571048169946073,0.21585819834572445,0.0021636485714490923,0.04917387440986876,0.22709527340076208,0.3261374751144529,0.26346803426719256,0.56403147130853,0.25259587424249913,0.37777654816323825
9442997.616304837,7533474.482218523,11794020.439276658,2530184.038071869,0.0011076941606510341,0.020073541240825082,0.016732058166158775,0.21284967743550676,0.0023362794547201306,0.04794974283207638,0.23180046733250656,0.3292567881023277,0.2654164483002976,0.561091474596612,0.25480689912392235,0.37789389837436704
9425538.920386262,7521012.22658821,11731848.497906357,2499510.332194142,0.001061049240126534,0.019584921123726295,0.016396497293723684,0.21586893968291387,0.002429308386840144,0.04787781268511111,0.22842709100403918,0.32435060734469784,0.2618634339393099,0.5660933194538469,0.25476952568091227,0.3803170645403889
9433891.863107925,7530764.9430241585,11734838.63717477,2484187.7329317606,0.001078411861322545,0.02050970903799268,0.01611510486484227,0.21969593295612427,0.002428779187113422,0.04896079582648571,0.22616496974925981,0.32317890565129,0.2594620891905581,0.569116232319933,0.2502567435577922,0.3788480408248341
9463957.157585418,7561529.569338983,11775908.561427822,2493242.6614195434,0.0011490798195523456,0.02088950293973993,0.017029033624288883,0.21897115590956312,0.0022652799880259625,0.0493003325036912,0.23018152494327054,0.32287430163396647,0.2636667192953828,0.5656247741721158,0.24992747408917396,0.3757626550369738
9427453.792998381,7517493.462008581,11724754.878745578,2494161.6356648654,0.0014713927659502275,0.01857628027247961,0.017397716364104813,0.22241960408546635,0.0020544457608998065,0.04982016697010371,0.22668956270421112,0.3168685189553515,0.26328000885707403,0.5693333842992426,0.24828262674549714,0.3744752125789063
9366021.791140802,7480350.422448717,11638693.50483423,2465336.114365121,0.0013710644009762199,0.02020203889191456,0.017337620898892323,0.22284839500287462,0.002148072706336277,0.04959291997905562,0.22655945962515112,0.31713811604813547,0.2597239090394269,0.5709908291180354,0.24792992186513602,0.37382132116892147
9388398.238807227,7511266.415203549,11648415.110861681,2451299.8000653903,0.0017046075054067112,0.01958886912735956,0.017811345871841088,0.22208980372514364,0.0022061367210871445,0.05119995519684087,0.22123931297895635,0.3170346511760957,0.2625313593910719,0.5691540988038231,0.24429606118005237,0.37775587027182
9358399.772458954,7487336.009287752,11614054.545490924,2443138.7122949865,0.0015792538806277024,0.02060803656036621,0.01778366086412293,0.2217353436420273,0.0020346275326175536,0.05047756470637791,0.22215606857621076,0.3194173682612792,0.2637726945020821,0.5689802678014579,0.24622781643565078,0.37735660532181625
9411714.759771088,7541386.187979944,11655129.14002499,2440993.3504614173,0.002045244688570929,0.021269317738864636,0.018349297869630927,0.2235089861480923,0.0018836348604216286,0.050477842281025094,0.2246288048766188,0.3174382580042418,0.260722493411963,0.5716485071143071,0.24228713349614944,0.37706598910330524
9360495.162016012,7498714.551999614,11578305.83594,2430466.6454135366,0.0017535996115635578,0.020556916003084985,0.018107437861901044,0.22427196585861014,0.001929064550052666,0.04956295978039372,0.2222094379261093,0.3169912126056047,0.2592810170756273,0.5734318926189668,0.24192209454998348,0.37982550002340404
9430962.176405566,7570197.894670138,11657989.548167288,2434195.3535352917,0.0020218651215772113,0.019993464828401204,0.01874159243610602,0.22633369005907542,0.0017185384418694906,0.05027598596297775,0.22186056839124482,0.31321029954692275,0.2635877375061141,0.5736874896932418,0.23824423765668357,0.3790705832816475
9425816.729637723,7571353.882160202,11639239.132944755,2432984.5793779953,0.0022990004185496214,0.019280509486256467,0.018379463869064906,0.23055571035301797,0.0018533684294648753,0.05008949266654659,0.22385101093500137,0.30898121498185493,0.2543702579166397,0.5811039403280505,0.23496217349113604,0.37983410812069646
9382435.604829546,7535743.490683626,11592042.092259005,2419799.9697311404,0.0025475963044348415,0.018856273620016382,0.018497988006686058,0.22794410883510097,0.0017462445938638699,0.049709867459218515,0.22276817255308362,0.31243798009273616,0.2575640118160994,0.5772274586488954,0.23501273206484205,0.38206651776577355
9386007.31604863,7527924.875818618,11593609.309288137,2435631.1269806097,0.0025204260742985383,0.01739067343880831,0.01771754246168503,0.22812028605755882,0.001696899058431282,0.04971357554069268,0.2212453926153731,0.30782344611405044,0.2533337910138098,0.5805243790425646,0.2347749096369451,0.38459707185274633
9306775.087249506,7448323.420148633,11506595.22321999,2410827.0047304565,0.002417813617546492,0.016313833774439134,0.018085050490061354,0.2320988250978773,0.001673602463167905,0.050314913562243484,0.2222591639712728,0.3052480374956854,0.2506834895435865,0.5820310402140779,0.23206494857645873,0.3842346297540425
9334934.734106703,7487841.827271633,11542564.421455715,2398126.768902571,0.0029793265675436484,0.017460166617495915,0.018152645401951203,0.22874888436168014,0.0015668956892477192,0.05144452564549901,0.22161177061271475,0.30641762015483487,0.2529910194955327,0.5783954626040676,0.23470080328178292,0.3884112724545234
9271565.693620116,7434068.77650746,11462714.573980667,2386007.091028769,0.0033127281964330977,0.01697413417860407,0.017550385149226133,0.2335799090209051,0.0016594713284222033,0.05149026125956876,0.218401627770577,0.3034357503031331,0.24747606659413654,0.585041437987868,0.23563893978135322,0.38476039467542744
9364221.686945759,7525581.086617634,11562887.537633292,2386301.1401167177,0.0032689163559094436,0.017275540697639577,0.01814786893419882,0.2329714286544756,0.0015190162991574824,0.05313244235529628,0.21924705278479123,0.2996100252246791,0.24833273265050712,0.5847129026026304,0.23248215230758076,0.3902620120170271
9349202.52536998,7504654.118522227,11541679.374682896,2392701.755145954,0.003107404711527794,0.016478903060990084,0.0196922956597536,0.22988669740972345,0.0012099893721908993,0.05245591601024362,0.22034793905640726,0.300133218338314,0.2518102718207825,0.5835686283630583,0.23400215363749494,0.38772688509519837
9395459.773708096,7540032.11232999,11600797.055089593,2403032.3642960833,0.003161275062519742,0.01657476889051841,0.019878245534663753,0.2278714000979272,0.0012453284065609112,0.05228540423903838,0.22414552056484754,0.29987254858575224,0.2513878685774304,0.5778376873869626,0.23515504749729202,0.38979790296473577
9363259.357103165,7519999.008124232,11551633.557285786,2383174.430130391,0.0036429827445814003,0.01592253016889155,0.0192485795597891,0.22996078217540955,0.00147150027556351,0.052091582934495714,0.2249320420411205,0.2960592416148008,0.24657601845387822,0.5849593468232269,0.23412777570007567,0.39024933533207606
9333619.69451555,7497045.0615519285,11519459.244515762,2384495.372474024,0.0034865363651538158,0.014589912982566403,0.021256672033455302,0.22863457686840996,0.0012865779957118577,0.050804666656203555,0.22609867654069643,0.2972936335547698,0.24801737659425874,0.5824896307586205,0.23490347131501088,0.38841993889446824
9367389.443685552,7536802.067334861,11537075.510560457,2373844.0836324575,0.003155747597054147,0.015327293750732598,0.020494179607764566,0.22645080235357895,0.0012551601633984176,0.05042721914600483,0.2291470788983409,0.2980488843965572,0.2483594283264791,0.579752479018675,0.23531207479437682,0.393957577300642
9328939.99118701,7508396.41409795,11486993.884169824,2359610.885227982,0.0033472203389727185,0.014108469125925156,0.02045398932607039,0.22791118367093718,0.0012265886619392701,0.050559302618149775,0.2253902796976415,0.2935004784025271,0.24533114100148593,0.5816077138668864,0.23542370567992027,0.3964811013394117
9356109.88903261,7545491.975936659,11526285.963243976,2359287.14991582,0.0032860376715645426,0.013097901469323783,0.02061544612144796,0.22595297112030155,0.0011338625902934363,0.05068272370564229,0.2306993082087899,0.2954490121326795,0.24580002765396564,0.5788017037164715,0.23691803215531812,0.3971720807542072
9353885.677113699,7542777.553623378,11510148.386360995,2360466.3058863794,0.0035828567174669155,0.013171794583976286,0.020292798718348135,0.22515931280968382,0.0014729220590215192,0.05051768284412398,0.23314006141553473,0.2963958204819195,0.2438142732158346,0.579598404880086,0.23761203933605513,0.3939320244610753
9301160.574070342,7500346.285458952,11459742.309324667,2360688.8587609665,0.003452612130640974,0.013185308116148058,0.02118514624925819,0.22298949656872225,0.001345890651905211,0.04844534460463245,0.23931265010873395,0.29954256926356426,0.24246803616942797,0.5804906164769338,0.23999455432248942,0.3926964947021395
9228753.151630677,7418805.898921087,11394410.224249966,2346286.9847055045,0.004088968086352609,0.012259353457660372,0.020914213029135945,0.22291419892500064,0.00107928590092014,0.04981036215129553,0.23634714762100087,0.2984208570507646,0.24479976499616365,0.5800340502608504,0.23808499890324067,0.39277680627581246
9332624.61060045,7531808.564796157,11502982.05909963,2348920.5237429817,0.00374524917749869,0.011681357734010857,0.021646977064468834,0.22162701938475274,0.0012870930130314884,0.04880721139876093,0.24060657027917975,0.3016796494885968,0.24430722560750526,0.5822584281081258,0.23459947906441758,0.3924108695079489
9223980.622386629,7429747.579785474,11392036.001860436,2337092.9060475803,0.0037266527459465016,0.01158995765553986,0.022855290370057492,0.2204994884134108,0.001156632095577215,0.04835028789791402,0.23924793877122238,0.29908619261399705,0.2503370863325895,0.5792645847355733,0.23649608855924137,0.3942197110907954
9236396.10960507,7453777.758498304,11393004.930151347,2339812.8242569542,0.004394097787708359,0.011606391013943987,0.02146586728328229,0.2245116831454676,0.0014305381964314673,0.047983600918418995,0.24154880889598554,0.29392469561566276,0.2408647443345769,0.5857138180393505,0.23410017369575495,0.3960802572116136
9280116.357155163,7493216.433855038,11459772.808252886,2344290.101216421,0.0043119279454724895,0.011278988521224194,0.021800421148951386,0.22211658825911923,0.001164894255741744,0.046930745468141175,0.2445402132965317,0.29926720740912627,0.23924596308638196,0.5866770515522743,0.23358463583283162,0.3933706106033975
9300061.880436338,7524431.007439569,11476390.861255407,2333668.8499148255,0.004049575576561383,0.010694218166794852,0.023509059350951364,0.22231201463210062,0.0011215197085212628,0.04694217358270805,0.2459962369377571,0.2975658202155819,0.24220296235686917,0.5844798081837524,0.23430433949284044,0.39258671428212943
9299447.408685155,7515885.990223721,11463150.878530666,2339664.3886000062,0.004771614018389867,0.010130302317579516,0.02325607820424477,0.220311639435938,0.0009776448213371764,0.04791340427510435,0.24708216433309133,0.2960854523876687,0.2375099106107482,0.5892319829174845,0.2345656170995818,0.39383966347467153
9305327.21744177,7520286.24022916,11463085.869583491,2337020.999106078,0.004706634960473275,0.010461941126785784,0.023552985003679774,0.22160844466111967,0.0009255976275939786,0.047776079760059646,0.24743117696774597,0.2926879809766741,0.23820493442455526,0.5897702110073568,0.2316878035878336,0.3950325043033812
9301510.645496614,7509204.121716753,11463081.632931922,2345542.6746160993,0.004355907032711833,0.011163870475272947,0.023105465180159598,0.22157081270357437,0.000805781403581168,0.04835676162618525,0.2433341883196779,0.29567627618100506,0.23785535412732886,0.5898306181717226,0.23124098404838758,0.3963787688747203
9339259.837693602,7550764.739768159,11505713.680283047,2355943.1787136095,0.004558747681158336,0.010176305766722462,0.02363883075205954,0.21832496328129816,0.0009085631672770998,0.04766379954592694,0.24706521945395798,0.297062515780367,0.23650612189782833,0.589119725181246,0.23151811369570022,0.3964576701574735
9327762.14897257,7535932.789818972,11488315.650882214,2352229.9491136,0.00563629382879544,0.00956016674903295,0.024430351695241374,0.2220689443311787,0.001008569747982443,0.04696816743416606,0.2510285080980805,0.2916792100718374,0.2321762510471127,0.5940312719793912,0.22985506484286272,0.39076739815227063
9274330.878414962,7495134.037814815,11450582.663524672,2355455.8483340163,0.005046293913382211,0.008534094533107257,0.025256563359221402,0.22037250505170833,0.0010107738126461394,0.04681230444701921,0.24916645845335297,0.29434160817558913,0.232259596748261,0.5957347238548182,0.22992089618109726,0.393449768837766
9255703.9559763,7487705.953367338,11411443.028839357,2340816.2786612986,0.005318264593389151,0.008474648355571036,0.022872731447007116,0.220028753210507,0.0009041287366002195,0.046893341126101856,0.24938429614365146,0.29431573468122096,0.23208113479669576,0.5947555557644385,0.23290163236892047,0.3958048765904387
9288773.455590444,7520674.589898184,11417428.245053735,2333185.606205492,0.004546436615424161,0.008867105193771293,0.022312927803379918,0.22445500221468476,0.0009457837801099258,0.04681732823445723,0.2461464721161217,0.29056126320350084,0.22703248690239922,0.6023109893539729,0.23466159574325163,0.39307421416453614
9350963.717483483,7556603.102994595,11504114.905494265,2358703.0200969707,0.004582954171308145,0.008511935588653485,0.02355024973194714,0.22010830179785254,0.000826751773661898,0.04552455231462016,0.25041730622258584,0.29461840605323675,0.2315416739798295,0.5972420693231907,0.2348786974959323,0.39456582971227316
9261323.002181439,7503333.398439765,11378904.237100162,2317644.8180972077,0.005039704687623641,0.009052658630622318,0.02316643974922269,0.22380830556448683,0.0009350831363964169,0.045204532944834695,0.2510887845517092,0.29088808348944845,0.2298007287575766,0.6000027860888254,0.2341716140109324,0.3914506575476612
9296953.484708937,7530950.118067317,11423512.01102376,2322175.477107364,0.005882687809859556,0.008052056325169865,0.02529002979485086,0.22556655106820825,0.0008807703819897474,0.045385053765443155,0.252122692303817,0.2872117839415419,0.23076273222940918,0.6015170374229484,0.23040889084626714,0.3891082745712958
9296678.402290797,7549514.270180166,11387900.43217805,2314609.1693964037,0.005962117505265758,0.008066636058544316,0.024444097364976602,0.22857113598227677,0.0007585050338234304,0.04589255682302555,0.24769220107559234,0.28767131200659385,0.22419372823934686,0.6068092898281264,0.22850762733676905,0.39067399492874166
9303168.725142451,7542824.966250181,11399500.474027958,2317771.231330256,0.005393289355618013,0.007515580981910941,0.02391232507918347,0.2257184559502929,0.000699870134634738,0.045670693435506844,0.24886742188533573,0.28929581684483996,0.2264494590117693,0.6058813104468885,0.2301100977671059,0.3905281213530915
9197252.972548597,7449414.2705876455,11277888.122847509,2300050.1585470764,0.005900511935546185,0.007648779071330899,0.023704111038062983,0.22354386228087783,0.0008043666062806393,0.0442745181583386,0.2502410549157228,0.28681310772990876,0.22661592473043482,0.6047929383848079,0.23444734212375815,0.39472227313473407
9224070.568049548,7470478.178826973,11326457.634482622,2310479.855717716,0.005591649186124161,0.0069295906222045876,0.02432621497207142,0.2243411695046388,0.0009378876518690049,0.0440369668878961,0.25084723066794434,0.2882474357275162,0.2264626356932391,0.6043383996926761,0.23352139199412683,0.3921540077321065
9269467.816951001,7530567.073874325,11356441.965916008,2295308.271792402,0.00574595969664098,0.007761709068448996,0.023228701975315923,0.22377040233042675,0.0011599368095216317,0.043914168022378686,0.2519435401890245,0.285742139857191,0.22667992176258175,0.6046692305804666,0.23372436099832758,0.39681263987913135
9271912.947456226,7547245.6717782095,11322687.65049062,2283006.0666021965,0.005359773146989995,0.007911877913533068,0.023926496724013882,0.22409345753385432,0.0009591944247398662,0.04368952233295867,0.24945475575600484,0.2880601223930716,0.2252708649274163,0.6081029563747212,0.23111265055829922,0.3961474704290825
9290575.672537234,7558097.802696697,11358392.209408753,2280408.5765399653,0.005267605002496843,0.008395513522849087,0.02282188079386052,0.22757877807919985,0.0009917631212295465,0.044288098922515236,0.2433965557197582,0.2907428401140524,0.2202293596414634,0.6108843385927217,0.2312389945881573,0.39499352733317716
9270202.072567891,7553772.479152299,11336626.80507911,2266250.739423717,0.005367621534272305,0.008310618739456961,0.022632381658344775,0.2293160642614375,0.0012728328101979617,0.04327464949974189,0.24581333927329643,0.28863560168078,0.2227468998787963,0.6107130184273974,0.22753647025253554,0.39761374274737193
9241228.943986153,7532899.060266942,11304596.527405463,2263003.0002441686,0.005061936148690451,0.007822021050096552,0.022774919298067225,0.22912028467600917,0.0017604842293308038,0.0447965721756899,0.24419473287883484,0.28529947092317226,0.22104795418754405,0.6103402111760257,0.22614389088338094,0.39985605316105344
